isbn,controlNo_int,bibNo,sierraFormat_int,sierra_status,controlNo_ext,overdriveNo,sierraFormat_ext,_merge
,,,,,odn0000614818,9AFB8753-CFAF-4DA0-B877-DDF6476EF0EC,z,right_only
,,,,,odn0001489980,1B90565D-8CDB-495C-8F13-BB3AF2A93D79,z,right_only
,,,,,odn0000666095,4479C900-14B1-4211-89F3-CC3971239449,z,right_only
,,,,,odn0000568780,9AC8F2D0-CD6C-4BF5-8ADA-6461358A53DB,z,right_only
,,,,,odn0000568793,A3F10432-A55B-48A4-A476-DB6F1799004A,z,right_only
,,,,,odn0000578665,E2E213DA-D4AF-4D76-93B8-1729D2DFBB13,z,right_only
,,,,,odn0000578666,F5C76DE1-E2A2-41CF-9CC7-0EE93FF76883,z,right_only
,,,,,odn0000651108,9956DE78-ABE8-4959-9B9C-B0763B2A07EA,z,right_only
,,,,,odn0000561616,BBB398B7-BEDC-41AB-AF66-19E1A2190C51,z,right_only
,,,,,odn0000578690,F5047522-9217-45AE-A87B-C3C53BC640A1,z,right_only
,,,,,odn0000578692,1D2EB324-88C9-497B-8379-BBEC24C62B0B,z,right_only
,,,,,odn0000578693,6DBBD4A6-EA5F-4E80-9DED-2EDEAB59061D,z,right_only
,,,,,odn0000578695,2E1E02F7-509A-42F7-9C6B-02643D96C76C,z,right_only
,,,,,odn0000578712,B8C18566-AD45-4FCF-84DB-B338AE0D4EFE,z,right_only
,,,,,odn0000578728,3395204C-4896-4F9F-B2A0-827D9A38BFE3,z,right_only
,,,,,odn0001933491,5A2EDCF3-CF49-4C8A-AFF2-B309CA0EDF3C,z,right_only
,,,,,odn0002173399,F8A1D49E-E01C-49FE-9DCA-4F0CBFE06423,z,right_only
,,,,,odn0002279923,07692AA9-8572-489C-A5E2-9729CAD7EF75,z,right_only
,,,,,odn0002384966,8BE2BA3B-139B-447A-82EE-EA177B2C8D91,z,right_only
,,,,,odn0002355757,8D19BF23-4DEB-4933-BA4B-E54088E4E0BC,z,right_only
,,,,,odn0002240518,778C002D-95F8-4A65-BD1A-71940261564E,z,right_only
,,,,,odn0002384971,B93077AF-C934-48B9-85F6-04E82FD0FDDB,z,right_only
,,,,,odn0002240527,195B36B5-A589-42B6-96C6-AE7C163A4E47,z,right_only
,,,,,odn0002279939,F376AC3C-F94A-44D6-8CA9-FBFFE6538C62,z,right_only
,,,,,odn0002279940,9D60956C-107B-4F08-86D0-170E03E834FF,z,right_only
,,,,,odn0002279924,824AE935-84D4-4603-9B7D-AA8E2274865E,z,right_only
,,,,,odn0002279925,F76C9D14-2BCF-4E2E-B05B-99AE5D779F31,z,right_only
,,,,,odn0002240530,0914B8E8-2323-4017-828C-C6F15657543E,z,right_only
,,,,,odn0002359839,D0168B14-0BD6-44B5-B9C3-11657D2EF054,z,right_only
,,,,,odn0002355761,E1F8B0E5-DC7E-42AB-AD7E-AD4F59BF5114,z,right_only
,,,,,odn0002279941,E9D47285-E142-4FE9-A4B0-6146DC7B5D59,z,right_only
,,,,,odn0002355763,30EC7302-86B7-4896-AE85-89CAAAA1075C,z,right_only
,,,,,odn0002279932,56312B7C-C5FA-42A7-B5D7-E19375026A9C,z,right_only
,,,,,odn0002279942,154E2ED3-C5B6-495E-AE56-1688154BD278,z,right_only
,,,,,odn0002355779,56C7E293-1637-4134-B34C-6AD1220322CF,z,right_only
,,,,,odn0002355767,EA1894A6-8DAF-4012-A851-AAA1D39D2E8A,z,right_only
,,,,,odn0002355780,A7CB14DB-8D65-46DF-954A-D4ED6B2A3168,z,right_only
,,,,,odn0002355769,1B09B55E-06FE-48AB-9A9D-03DE31117CD2,z,right_only
,,,,,odn0002279935,FD271DD8-031B-4900-920E-69776F21B5EB,z,right_only
,,,,,odn0001933494,1DB9AD4E-118D-4760-A148-10544605B8CC,z,right_only
,,,,,odn0002384972,05E75177-2624-45B5-878D-C720A42F83E6,z,right_only
,,,,,odn0002384965,05B71416-4511-4BDF-A11B-B369CA4F59D6,z,right_only
,,,,,odn0002384970,D9B806BD-C3C3-40D1-AAD7-C5B7B7383AA7,z,right_only
,,,,,odn0002355775,289F8ED2-4517-4873-9C44-5D4247190E7E,z,right_only
,,,,,odn0001933498,CE4366F2-40FE-4A53-B0C2-C20CCD5554F0,z,right_only
,,,,,odn0000547791,0FB1FC1C-CC65-4225-8905-9C53160A3D38,z,right_only
,,,,,odn0005421114,F9937FD5-F91C-462E-9839-A6E3A38DB8EC,z,right_only
,,,,,odn0004947659,4FD390A2-B04C-4BCB-9201-C713C0B016B8,z,right_only
,,,,,odn0004947665,D9B70ABD-8541-46E1-AFBB-07653F70E6E1,z,right_only
,,,,,odn0000611869,4D0D11CC-35D2-4F00-BE01-08F4F51ECFDD,z,right_only
,,,,,odn0005485730,DD7CD884-3EBF-4ABE-AEEE-CABCA4B9F80E,z,right_only
,,,,,odn0005495777,73BA1FEE-BD1A-45AB-8196-05430BEF7D57,z,right_only
,,,,,odn0005516541,2D94BA06-17C0-4741-83AD-9202B46F5607,z,right_only
,,,,,odn0005485849,D06846E5-48F2-46D9-8E3B-1A37D71D4CB3,z,right_only
,,,,,odn0005485853,68461B17-6C6C-4BDF-AF70-C312B60112AD,z,right_only
,,,,,odn0005452684,D92A07AE-B09D-4537-8FF6-BDD19C6CCAB8,z,right_only
,,,,,odn0005437675,8746CA30-CC1D-41CD-A3AE-79D9307E95B9,z,right_only
,,,,,odn0005437676,81B3C860-2BB2-42F9-8324-92533EC11A13,z,right_only
,,,,,odn0005452691,0692D067-E966-45D0-B423-9E19CAA80B81,z,right_only
,,,,,odn0005425991,ABBE4CE6-7FF7-4111-B33A-62910E7AE390,z,right_only
,,,,,odn0005437682,6A1B15B6-32D8-4CB9-9443-2FB16AF00F38,z,right_only
,,,,,odn0005437684,EBFBC885-B4E2-4C1E-8A96-2AE9DD0B9D63,z,right_only
,,,,,odn0005452705,60F8260F-EAC5-40C0-83C2-E11D019547BE,z,right_only
,,,,,odn0005437693,76AACD9F-609E-4867-AC97-B136A255508B,z,right_only
,,,,,odn0005452706,4BB7E28E-6DA0-4FAD-B925-9F0282582774,z,right_only
,,,,,odn0005452713,90B01B4E-8D21-4D5D-B6DC-DBFA500DDC1D,z,right_only
,,,,,odn0005452726,9BA2AE20-4A12-4741-8C73-42A5D99E2A60,z,right_only
,,,,,odn0002826456,5D263FE9-67B5-4EA9-BC62-155608566E84,z,right_only
,,,,,odn0002826463,D551D435-5A83-4D45-9A99-14A4CFE83810,z,right_only
,,,,,odn0002826479,E2C671D0-5ECB-4952-960A-F493A2720A05,z,right_only
,,,,,odn0003634129,BF5884F4-1E38-4684-9DA4-981C7B38355F,z,right_only
,,,,,odn0003634174,D393A260-57D0-4B51-9639-883A1A4DEE51,z,right_only
,,,,,odn0003344516,71F4861E-4163-4F3E-BF00-F65CF54E4E55,z,right_only
,,,,,odn0003634182,FF84811D-61B5-47A8-B302-88CCB77EC83D,z,right_only
,,,,,odn0003344550,A41CFBAA-EE5A-4DE1-BAA5-471C250D03DC,z,right_only
,,,,,odn0003634428,24D02A9E-64AB-4184-9C55-83CCF333F7BA,z,right_only
,,,,,odn0003634490,71E77BD8-E366-432E-B7C0-EC5490E851EB,z,right_only
,,,,,odn0003634496,F1A4774D-D672-496D-ABDB-B459714DF918,z,right_only
,,,,,odn0003634513,8DB11614-88F6-4739-89A2-8C625B3F7DFD,z,right_only
,,,,,odn0003634931,2E53DCF3-78E7-41EF-A56B-DB03047B9899,z,right_only
,,,,,odn0003634934,8687EF23-0140-4213-B0DD-4BD253F1D457,z,right_only
,,,,,odn0003634937,91D86054-4A20-4154-BA06-5454FC76B3A7,z,right_only
,,,,,odn0003634942,074E287D-C918-443F-8A74-DCE260002C0C,z,right_only
,,,,,odn0003635066,658A9E77-9558-48E1-88AC-E4649CF37A74,z,right_only
,,,,,odn0003635084,66A829FB-E682-450C-AC09-9D0D994E8DAD,z,right_only
,,,,,odn0003635136,EE4144AB-903B-4BB2-81A3-F5F48EA49F9B,z,right_only
,,,,,odn0003635233,015A6176-B5D8-4C69-BA83-5C70AAB3A7D7,z,right_only
,,,,,odn0003635239,E74CA3BB-220B-4DC9-9D0A-79E9BF12A076,z,right_only
,,,,,odn0003344776,E69F50FB-256D-4890-8E44-E6BBCDC78E4A,z,right_only
,,,,,odn0003635363,FD67EE5C-5941-4AAD-805E-C9ABB0918FA7,z,right_only
,,,,,odn0003635385,A0232E68-0CB7-41CC-87E8-6A4D55D66635,z,right_only
,,,,,odn0003635448,01BDE6F0-E0B0-452D-A679-68F8D0AB39B7,z,right_only
,,,,,odn0003635523,F8AE014F-B3ED-4D21-99F5-72DA12E63BEC,z,right_only
,,,,,odn0003635604,F570C844-FDC7-49C3-8633-CD5E0AB36280,z,right_only
,,,,,odn0003635844,11E75D16-DB3A-4B49-B2B9-744B30E7E77F,z,right_only
,,,,,odn0003635894,823C446B-A961-4999-B95B-85B4BE6A4763,z,right_only
,,,,,odn0003344889,063DE1FB-2F74-4D45-BAF5-73B61BDF1C36,z,right_only
,,,,,odn0003344890,5DC0AD38-8345-4651-A36B-73CEEA7E456C,z,right_only
,,,,,odn0003344891,D59E0A7C-79E0-4828-BA1F-8954FFDBA2DE,z,right_only
,,,,,odn0003344900,BB0D1858-D0D6-4E18-907B-7E26FF75AC67,z,right_only
,,,,,odn0003636020,269E56FB-2F38-4FB3-824B-C66EAD8E4F59,z,right_only
,,,,,odn0003344921,A5E1E66C-7FBD-4E3D-A786-AAC1803F0DB7,z,right_only
,,,,,odn0003636160,B9682545-56D4-43F6-826B-FDC809981200,z,right_only
,,,,,odn0003636216,003C1E91-A88C-42D9-97E4-86713520E431,z,right_only
,,,,,odn0003636243,E12CB9B8-9E21-4930-857D-915F6F20BBA3,z,right_only
,,,,,odn0003636389,46FE8A57-74AC-4EC4-946A-116462647C2A,z,right_only
,,,,,odn0003636440,3D6172C2-C156-42AA-9C50-39E57568114D,z,right_only
,,,,,odn0003344984,CCDC1409-A518-46C4-996D-B77052C54744,z,right_only
,,,,,odn0003344987,F6895678-A2E2-462F-A2C6-EF6E1DF42C50,z,right_only
,,,,,odn0003636477,CB721757-1115-43C2-89BA-203C00409BD3,z,right_only
,,,,,odn0003636635,5829D495-E1CD-4C0E-BAAC-83F0C4C5BE6F,z,right_only
,,,,,odn0003636711,01474680-497F-4BD0-90A2-EAB7F3E002AD,z,right_only
,,,,,odn0003345078,7A8CDA37-CA28-4838-B1C8-CFB23A35CD79,z,right_only
,,,,,odn0003345111,24350ACD-C522-4E89-989C-7999001B8B5A,z,right_only
,,,,,odn0003637043,F26F7B28-972D-4BF3-950C-5F23156AE66B,z,right_only
,,,,,odn0003345125,FF97CF45-7A79-46EE-BA33-7E3C52B2C1DF,z,right_only
,,,,,odn0003637169,2F7357E9-9737-4564-AC77-D9AB9821B2E0,z,right_only
,,,,,odn0003345168,AB2EB622-52FE-4E7E-8BB2-8F3AE3C1B466,z,right_only
,,,,,odn0003637503,E13BA869-172C-4198-8AB8-49D1EB5DC230,z,right_only
,,,,,odn0003634719,556C4E75-2DC1-4A2B-9E7E-68741F3CFDDB,z,right_only
,,,,,odn0003637570,0382CE7D-13B2-4686-A9A0-F37475B0685B,z,right_only
,,,,,odn0003637607,94033682-7343-4AC3-8A5F-D3F5C3B9364B,z,right_only
,,,,,odn0003637944,0E54975F-5A2E-47B9-9B2E-34AAFE634A69,z,right_only
,,,,,odn0003637974,5742DB64-3CA5-40B4-AC85-18BA6254EF92,z,right_only
,,,,,odn0003345428,80CAF93D-A1E0-4B26-AD96-1AF14553B5B2,z,right_only
,,,,,odn0003638112,E29FB179-568A-49BA-ACFF-48171D3100FF,z,right_only
,,,,,odn0003638116,4064ACA5-2423-48C4-87AB-509F493620AE,z,right_only
,,,,,odn0003324789,6AD0B080-99C9-47D3-8CC5-ADE7C7112756,z,right_only
,,,,,odn0003324790,EB68A03F-73B8-4D01-B3EF-15708D764863,z,right_only
,,,,,odn0003324791,C66F8E8A-E2D7-4776-9EFB-D51AB0B7AA6E,z,right_only
,,,,,odn0003638185,3A56CCB5-5BC9-4756-8666-B30C8A8BDB48,z,right_only
,,,,,odn0003046503,2B5F5684-B28F-4B5B-90ED-D2A042A64CE7,z,right_only
,,,,,odn0002958861,A9EFA3B3-65E5-4CFC-85EF-24937FA43971,z,right_only
,,,,,odn0003308677,441A99AC-11D0-45D2-830C-45E183D564A2,z,right_only
,,,,,odn0003046506,B13CD53A-835D-4B1B-8464-FD64A94693E2,z,right_only
,,,,,odn0003046509,B767A8D7-4615-4391-9738-15F23BE15077,z,right_only
,,,,,odn0003308680,474802AE-ADAA-47B9-9A7E-71DB7F5BBE2B,z,right_only
,,,,,odn0003308681,B4CFCEF7-862C-4ED4-82C1-14AD2657115B,z,right_only
,,,,,odn0002424212,C3C704DC-F724-4F2E-A713-8A4EDA07FCED,z,right_only
,,,,,odn0003308685,5F911FB1-03A6-475E-99DF-DA58F4CE8963,z,right_only
,,,,,odn0003046512,695E7517-86A2-4AC4-859A-F65C4D9D12DD,z,right_only
,,,,,odn0003046519,EA18402E-909A-41DB-BAFF-627A78FE23E0,z,right_only
,,,,,odn0003041573,EE957086-BDEC-4708-80D4-61FDB9DFC7F6,z,right_only
,,,,,odn0002424215,9A502850-100C-4BB5-B1FE-8A43991AAD05,z,right_only
,,,,,odn0003041595,A4542248-2E11-471D-AE4D-22B47C489ED1,z,right_only
,,,,,odn0003041596,DD1859AA-DF6F-4388-B9E9-46CF78F1F866,z,right_only
,,,,,odn0003046526,97EE7645-CA71-432C-B79C-4D3D88F1717F,z,right_only
,,,,,odn0003041600,06E88F2D-77AC-4F44-850C-6037ED923875,z,right_only
,,,,,odn0002424819,F8289289-68B5-4D8A-B61B-046C0C54FB3C,z,right_only
,,,,,odn0003308728,BDED7BE6-C1E8-4CE2-B4AE-3BD9E5416EFD,z,right_only
,,,,,odn0003308737,4E3F33BF-CD0C-4CBC-A33E-561BEA85967C,z,right_only
,,,,,odn0003046533,037EFD91-E9E1-44C6-9157-58A4F1FC50B6,z,right_only
,,,,,odn0003041613,F570C9AD-FED1-42CA-AB3D-5C950039036B,z,right_only
,,,,,odn0003041618,E1318C69-683C-4B34-B98D-F9C73C40A810,z,right_only
,,,,,odn0003046537,34AADD1C-605D-4C4B-B936-4E2D4A4A9EBD,z,right_only
,,,,,odn0003041623,569B3575-FA0E-47FC-9B6D-1B087FA732D6,z,right_only
,,,,,odn0003308759,7962DFF3-B739-4481-9D15-39193498AD19,z,right_only
,,,,,odn0003308760,218E8AC8-9E8C-422C-889E-16CE613C4E49,z,right_only
,,,,,odn0003046539,AB579E6E-6AEE-4CAF-9F21-CA9541FF4D2B,z,right_only
,,,,,odn0003041626,4929A71D-D9D8-401A-B389-0DBD422A01AB,z,right_only
,,,,,odn0003937369,FAE2335A-17D8-4C43-AC98-1815646DEF11,z,right_only
,,,,,odn0003937387,D04FDB3E-9021-4161-84BA-4B435C89D281,z,right_only
,,,,,odn0003937415,39A74B30-1A02-4505-898E-E91C245CA3B1,z,right_only
,,,,,odn0003937429,F9301635-2522-4A81-BD39-E17DC8420DC1,z,right_only
,,,,,odn0003937433,92D2A139-A07D-4870-AFA6-B5DD41896FC7,z,right_only
,,,,,odn0003937454,717FDFB3-75BB-4622-B801-002DDCAF2EB8,z,right_only
,,,,,odn0003937471,45E5B458-FF85-4484-91E3-D9AEBBDC04B1,z,right_only
,,,,,odn0004857502,4DC5F472-48A3-462C-9016-A7995BF0517B,z,right_only
,,,,,odn0003937563,F71642CE-CEE8-4CFF-9C11-1F86890116D4,z,right_only
,,,,,odn0004693711,3C0F9EC3-D778-4E27-9A7F-AECF6C924FC7,z,right_only
,,,,,odn0004693709,C53E3827-97E9-40A6-93B0-2A8EC8944F0E,z,right_only
,,,,,odn0004693710,5F754EC7-41DD-4ACE-9EAE-B937F858F08E,z,right_only
,,,,,odn0003937627,4212C36F-A895-4E0F-803E-2C9265312B67,z,right_only
,,,,,odn0003937631,F521F84D-8EA6-4FE0-A494-D303EB9CB080,z,right_only
,,,,,odn0003937650,0165CD83-FE24-4955-B9C2-3A2A90CCF29C,z,right_only
,,,,,odn0003937651,F7ADBEED-9FD2-4014-93D7-99233F586996,z,right_only
,,,,,odn0005062807,D709C63C-646D-4C28-9E29-6DD497A81CDE,z,right_only
,,,,,odn0005062810,32359861-BB7B-4B85-A7BF-8ECAA9841DC2,z,right_only
,,,,,odn0003937704,DE8B76D7-45EF-4E5C-943B-27A394EB3229,z,right_only
,,,,,odn0003937751,43E115B6-DFD2-4E12-8007-B3EE94DC4BDB,z,right_only
,,,,,odn0003937761,276AA181-7600-480A-9931-BE77AB2D34B1,z,right_only
,,,,,odn0003937817,74C3DBA0-3BB5-47F1-92B2-9D222216D38A,z,right_only
,,,,,odn0003937889,2B7C622A-0D25-4E9C-88B3-A99BF7CB23CF,z,right_only
,,,,,odn0003937890,67BCD4A9-8968-4EB6-B328-A680E1E4A7AC,z,right_only
,,,,,odn0003937912,E5EE059B-DBAB-44B7-B2A0-3B1104EE00B8,z,right_only
,,,,,odn0003937922,B645762E-F52B-4EC1-8A54-B22F889288CF,z,right_only
,,,,,odn0005062817,E6FD6BC1-8FF7-4CC3-8B80-385AAC3B5DF4,z,right_only
,,,,,odn0003051002,DEF2E966-40E6-48CF-B6B2-AC351032A7FC,z,right_only
,,,,,odn0004853789,AB05CF45-4857-4F20-B71B-732794AED648,z,right_only
,,,,,odn0004876679,3D2281A8-8B4E-4F22-A9AB-5FEC879856F4,z,right_only
,,,,,odn0004685190,C1B70285-9050-4A83-B558-EDC94670916B,z,right_only
,,,,,odn0004853793,6619EF58-76D4-4EE9-8BEA-8368648F8335,z,right_only
,,,,,odn0004853794,5B3E7BED-2F43-45FB-B189-F965F450A069,z,right_only
,,,,,odn0004876683,8A7867E8-0DCA-4DAC-99E4-C051902443D2,z,right_only
,,,,,odn0004876684,F30EE92F-DC7F-446B-B5EC-CADECA7D1ABD,z,right_only
,,,,,odn0004876685,AE6AE2DB-D5C0-44E8-80B1-5901B10DCEF1,z,right_only
,,,,,odn0004876686,4D3FFDCF-1900-49C7-810B-BFB880895A1D,z,right_only
,,,,,odn0004853795,008644F2-3061-4A6D-B1CA-2297DF97E8E3,z,right_only
,,,,,odn0004685184,6F06869C-7FE3-4211-A0BA-0DDE2A9C33DA,z,right_only
,,,,,odn0004876689,EE68B9C1-4E5A-4D41-B929-DCD7FCE3AE73,z,right_only
,,,,,odn0004853796,59D46D8F-2686-4CE9-9C85-09626E3DCE22,z,right_only
,,,,,odn0004876690,F107090B-5442-41B1-A4A0-04173A8676F0,z,right_only
,,,,,odn0004685188,062985BF-FEBC-48AC-A60C-AB6BC8F41014,z,right_only
,,,,,odn0004876692,8FA652EA-BFD9-406D-9F75-5C00B65D29EE,z,right_only
,,,,,odn0004876694,15F96B30-3C38-46B4-B07A-E9D586F0E9E5,z,right_only
,,,,,odn0004876695,EE42D3BB-AA15-4E42-BDD0-8F34BA4274E4,z,right_only
,,,,,odn0004876696,52182C8C-1546-4F61-B1A4-161B0ED04CCA,z,right_only
,,,,,odn0004853801,EF1C33A2-F885-4EFF-80E1-F8A7B6CE6E26,z,right_only
,,,,,odn0004853803,BDA64AF8-C727-4CD0-ACF0-9489D938228C,z,right_only
,,,,,odn0004853804,162BC0EF-C1A8-4ADE-B8B8-4247CED4012D,z,right_only
,,,,,odn0004876699,2C1B6975-7C58-41B1-8256-BCFF44674FD7,z,right_only
,,,,,odn0004685195,D1BD0FB6-07D9-417F-87F8-203BBB267CE5,z,right_only
,,,,,odn0004876700,650613C1-F2D6-4E69-8052-C79104FBC960,z,right_only
,,,,,odn0004685185,DD416495-2E2F-4A00-B717-FBEBA5260F37,z,right_only
,,,,,odn0004876701,6070F6BC-4AE9-4252-99BB-78078C716145,z,right_only
,,,,,odn0004876702,FC63C02C-1533-4542-8A6B-CE80FDC1A685,z,right_only
,,,,,odn0004853806,172A7349-6D8C-47FF-A65E-D0401DFE6995,z,right_only
,,,,,odn0004853807,1CBFEFB4-01D2-48FF-8856-538BF2DA4CD1,z,right_only
,,,,,odn0004853809,0981AB89-E4FF-461A-8BED-0052E38D35D8,z,right_only
,,,,,odn0004876703,9641F322-9705-4A5E-959C-4A85DB9BA355,z,right_only
,,,,,odn0004853810,B8CA4643-790A-4B55-9066-9CC47721A637,z,right_only
,,,,,odn0004876707,87212827-A277-4D55-A9DF-00E475651609,z,right_only
,,,,,odn0004685198,34FA6B63-5679-4F91-B7CD-9D3BD9236B8C,z,right_only
,,,,,odn0004685197,8251D808-5114-4E6E-9CC6-3C575279C79E,z,right_only
,,,,,odn0004876711,A5523EEE-3DAC-4593-B9F0-0296784976F5,z,right_only
,,,,,odn0004876681,9A48093D-D162-4AC4-94A9-A98964335191,z,right_only
,,,,,odn0004876682,5AB6E71E-9702-4A0D-A826-4106BD3EF61F,z,right_only
,,,,,odn0004853805,B5BD890F-B183-426F-81A0-03100E325B11,z,right_only
,,,,,odn0003976887,7C246C93-8053-4335-8823-3DA59DE14A34,z,right_only
,,,,,odn0003977520,0BC3889F-ED57-41C4-AA39-9150CD470BEC,z,right_only
,,,,,odn0003977434,57E3DE6C-B94F-4ABB-8F8D-BA6A2562CABB,z,right_only
,,,,,odn0004489427,63677E74-C13B-4B45-9A1C-2F19944C98E1,z,right_only
,,,,,odn0004489428,1EB26281-B59B-4006-A3D9-67A1411E4C2B,z,right_only
,,,,,odn0004489429,CE52573D-57FC-46A1-A747-EF1BDE5CD6E3,z,right_only
,,,,,odn0004489438,A7EEADA8-595F-4D23-9CED-44ED47DD7401,z,right_only
,,,,,odn0004489445,89104199-F724-472B-8566-38EB4FBA6789,z,right_only
,,,,,odn0004489446,9A0D1D71-2927-48B5-A20F-A155FE0794CA,z,right_only
,,,,,odn0004489454,B5CD51CF-CDC9-4CFC-BE04-3F782B41EAAE,z,right_only
,,,,,odn0004489461,693581A2-1A5D-475A-BC68-AB6E11DDBD5B,z,right_only
,,,,,odn0004489470,44178465-88E9-422B-907B-122A7C38E424,z,right_only
,,,,,odn0004489471,EADAAB40-5090-4AE6-999C-8B1966E07E47,z,right_only
,,,,,odn0004489483,67664A9B-EDB5-4ED7-A58F-A87402940638,z,right_only
,,,,,odn0004489484,906CB177-7672-4940-BCB5-189229775B78,z,right_only
,,,,,odn0004489486,E5D65726-F8EF-46C2-A91E-54B8915D055F,z,right_only
,,,,,odn0004489490,0A6B57E2-1C30-4281-8CFA-D08B94A3EB00,z,right_only
,,,,,odn0004489494,A728E872-03D9-41AA-B05B-40DDEB18E70B,z,right_only
,,,,,odn0004489496,D81DFF63-7588-4840-A7FF-678EFE1F44B1,z,right_only
,,,,,odn0004489503,94C5295E-BC16-4A18-93A3-63FC24627B2F,z,right_only
,,,,,odn0004489516,E647D94D-E7C5-43B8-9B6E-E7F7083CED5D,z,right_only
,,,,,odn0004489402,83EBCA59-8648-4E66-9178-7173CAE82D4C,z,right_only
,,,,,odn0004489437,F20A3204-5EC0-4516-9575-3E31D44C9887,z,right_only
,,,,,odn0004489392,7547F176-EA3E-44F3-96FC-B85FFEE3E7AF,z,right_only
,,,,,odn0004489407,F20F736C-FA8A-4FFF-AAC8-82B9C006BF0F,z,right_only
,,,,,odn0004489408,A3092BED-0A7E-4207-BB54-DF37D8066867,z,right_only
,,,,,odn0004489412,C60E22E0-CC02-454C-864A-8B69C96B356F,z,right_only
,,,,,odn0004489423,B284EF98-A46C-4A24-941B-CEA687B4913A,z,right_only
,,,,,odn0004489430,ECB9E967-81AC-4FAD-A430-34B2BA0A4866,z,right_only
,,,,,odn0004489450,1533185B-8DD1-41DF-96CD-021C1A17DF50,z,right_only
,,,,,odn0004489460,3E4249AD-C5A2-4ADF-BFC3-BEF5BEEDE409,z,right_only
,,,,,odn0004489466,A5B24D66-6637-40C9-A560-D3A607D22FBE,z,right_only
,,,,,odn0004489472,C2CA4457-3061-43C6-B5EA-D17275D715C9,z,right_only
,,,,,odn0004489480,4EE95BDD-4FD8-4759-B554-58809DFEEA9F,z,right_only
,,,,,odn0004489482,DA8C83F4-C202-4AB2-8A1F-341A5A1C0572,z,right_only
,,,,,odn0004489487,36A80C36-127A-4B64-B18C-A613AAA601DF,z,right_only
,,,,,odn0004489435,80323A46-0048-4375-A5F9-879B2953939B,z,right_only
,,,,,odn0004489436,FD99E326-B0CF-48A2-B6E1-2493965A0D1D,z,right_only
,,,,,odn0004489507,41156CA4-226B-4E5D-A0B4-AC81DB0C37C2,z,right_only
,,,,,odn0004489331,5C78B36E-5D27-46E7-A8DB-B633B764BFD9,z,right_only
,,,,,odn0004489425,2805D0AF-344A-4F7C-A408-984974121111,z,right_only
,,,,,odn0003977095,CEAFF6E9-9C10-42A6-A9EE-EF1147723D71,z,right_only
,,,,,odn0003977096,EF394B03-CFE6-40F2-9717-4C41E7E616BA,z,right_only
,,,,,odn0003977098,D712DDDE-D86A-4C77-AF2C-60C962BAD00A,z,right_only
,,,,,odn0003977099,4CE5F46B-09FB-4651-BE79-5109CC3D6949,z,right_only
,,,,,odn0004489499,21D80B31-A8C3-436E-A38F-CA00D0C8F653,z,right_only
,,,,,odn0003976880,DD843D29-1677-4387-A9FD-FBE4AD5B16FF,z,right_only
,,,,,odn0003977129,E580DE76-2337-46A6-B5B1-5A23E0467D14,z,right_only
,,,,,odn0003977373,39290002-ED8C-4E73-92B7-24AF06BD4785,z,right_only
,,,,,odn0005384591,3D30B5C1-DE0A-418B-83F8-95C040472E79,z,right_only
,,,,,odn0005384601,0DC80FBA-1FAC-4121-BF4F-E9953AC1E465,z,right_only
,,,,,odn0005384598,8698D921-0AEE-4DAD-942A-91941D193F41,z,right_only
,,,,,odn0005384597,63563C2E-3278-4C4F-9783-B8BDEF5CC188,z,right_only
,,,,,odn0005384596,D0293BD3-6C97-44B6-8B05-85504BD7C1B4,z,right_only
,,,,,odn0005384599,0EFD1E10-B947-4C20-9ADF-9CFE4EAD676B,z,right_only
,,,,,odn0005384604,73F6C8DA-B679-408D-AF48-8F3A627B7BE6,z,right_only
,,,,,odn0005384607,26864CF0-258E-4E89-B482-712CFACE50C1,z,right_only
,,,,,odn0005384595,3ECE8C54-3FAD-4CA3-8B2C-A21304875B8C,z,right_only
,,,,,odn0005384603,BC0CEA31-3546-4826-9484-94DDA75F7055,z,right_only
,,,,,odn0005384606,29B49C15-3B39-44CD-B61A-4ABC6585FA3C,z,right_only
,,,,,odn0005384600,5A1510C5-B29F-4916-8A68-FEC93C5CC292,z,right_only
,,,,,odn0005384608,BDA6D114-3193-4412-A58F-AB0D6482B2DC,z,right_only
,,,,,odn0005384609,6A854B7B-E946-4BDE-8C4F-980660C1D6EA,z,right_only
,,,,,odn0005384610,236901CC-9535-4FF7-B12A-B6974444B395,z,right_only
,,,,,odn0005431444,2A1CE60A-3F2E-4883-8EDA-B2580CC8AD77,z,right_only
,,,,,odn0005431447,6975F289-859F-4414-8706-F276DACF0940,z,right_only
,,,,,odn0005431448,AFF9B05B-B6AE-46AE-ADDC-7B81C5FA2DEE,z,right_only
,,,,,odn0005431463,45607CD8-4B44-4164-AE9D-23FFD6631E54,z,right_only
,,,,,odn0005431468,BD92DFBA-BE62-42C5-8AC0-157F69D43513,z,right_only
,,,,,odn0004535101,7EA69B37-72B1-4D10-8143-60DE1DE3FFF5,z,right_only
,,,,,odn0005065449,78F31DF5-7072-4395-81DD-1ACB90011C46,z,right_only
,,,,,odn0004711509,598D0B6E-06F1-426E-9483-309F1CA2B939,z,right_only
,,,,,odn0004328297,1FC97C24-6AB1-489E-847E-D8D7F84C3764,z,right_only
,,,,,odn0004864535,49FBD2DC-FA73-4874-9ABC-E62F2D786ED6,z,right_only
,,,,,odn0004864536,709CCFF3-8C64-4D58-A6A6-B90CFDD2932F,z,right_only
