overdriveNo,overdriveNoSrc,bibNo,sierraControlNo,sierraControlNoSrc,sierraFormat_int,sierra_status,overdriveControlNo,sierraFormat_ext,_merge
E281FC32-3F2E-478B-A6E1-9DF0FE1E8103,037,b118197502,ocn881283387,OCoLC,x,-,,,left_only
0628BEFB-63BC-40D8-AA84-6081326E63DD,037,b118197605,ocn881283883,OCoLC,x,-,,,left_only
9055FE4A-1429-4602-B315-7780FC531A8F,037,b118197903,ocn877983817,OCoLC,x,-,,,left_only
B63BE4DC-7BB5-41D2-99F9-6FC233D60465,037,b118198129,ocn881283355,OCoLC,x,n,,,left_only
C1741DCA-C40F-4A2D-8F29-5B46173803B5,037,b118198166,ocn881283385,OCoLC,x,-,,,left_only
15076482-272D-4C02-858B-625178E876D0,037,b118198415,ocn877890405,OCoLC,x,-,,,left_only
9B0BA8BC-088B-40B1-B644-AAA7B842EA84,037,b118198701,ocn881469200,OCoLC,x,-,,,left_only
AFD69CB9-8D2E-400F-BAE3-A64C21F1E36F,037,b118198762,ocn881283170,OCoLC,x,-,,,left_only
EE470211-47C8-4107-99B6-E47473DF82EE,037,b118198919,ocn867573539,OCoLC,x,-,,,left_only
3A9CB89E-F3EB-4D76-9881-7D64C8589E47,037,b11819916x,ocn881282601,OCoLC,x,-,,,left_only
2ACD3D26-702E-4147-A1F4-92AA3EAA84A4,037,b118199924,ocn881282556,OCoLC,x,-,,,left_only
9DB991CB-D83D-4300-BE96-33988767ECD5,037,b118200252,ocn881283648,OCoLC,x,-,,,left_only
9E4EA3DD-04B0-4765-8C22-00BB61082842,037,b118200264,ocn881469175,OCoLC,x,-,,,left_only
A54D35F0-06B0-4761-8FED-902B0855DB5F,037,b118200288,ocn881474403,OCoLC,x,-,,,left_only
B535ED52-8BF7-4C3E-B065-3178A2B70BC7,037,b118200343,ocn877887009,OCoLC,x,-,,,left_only
CEEA0F9F-4201-4858-8208-E36C868B2C48,037,b118200446,ocn880894637,OCoLC,x,-,,,left_only
D39E4F15-089B-4BEA-A548-0434EA537565,037,b11820046x,ocn881471096,OCoLC,x,-,,,left_only
F5914F1F-61F5-4A24-AE05-8CBF95F62729,037,b118200574,ocn881471071,OCoLC,x,-,,,left_only
FEE8595B-4D5B-4BC8-BA20-801A1D6E0F9A,037,b118200604,ocn865171549,OCoLC,x,-,,,left_only
55C38AC9-0733-4026-84CC-96DE18DD5C2D,037,b118200835,ocn881471097,OCoLC,x,-,,,left_only
6C475D16-BF2F-4841-A098-29D5B61FBB9C,037,b118200872,ocn881469181,OCoLC,x,-,,,left_only
0DB2A302-447E-4E03-937C-5E1AFAE3B998,037,b118201360,ocn887290565,OCoLC,x,-,,,left_only
3FD381A2-0EA8-4A88-B72B-1DC9F9B602B1,037,b11820144x,ocn887294836,OCoLC,x,-,,,left_only
4C69D6C6-6CEB-4322-B4E9-A98177623C0F,037,b118201463,ocn885340330,OCoLC,x,-,,,left_only
DD09D552-30FE-46FE-AE16-E18B5378BB07,037,b118201645,ocn741464286,OCoLC,x,-,,,left_only
7CA23E84-AB12-4D11-AC83-ABDD4BAECBA2,037,b118201803,ocn877981256,OCoLC,x,-,,,left_only
EF5957EE-886E-492C-92DF-D61A53137F13,037,b118201980,ocn886579879,OCoLC,x,-,,,left_only
0540B291-8DA0-4B00-80B8-7490D18089CA,037,b118202030,ocn886579054,OCoLC,x,-,,,left_only
BBCFBDEC-A848-41D6-978F-AD7BB21BF454,037,b118202273,ocn885032770,OCoLC,x,n,,,left_only
F84730D9-9B57-4C46-A5B8-1D12D310F63A,037,b11820239x,ocn884338661,OCoLC,x,-,,,left_only
71FE7532-E170-4EBB-AED2-04DAF8020BE4,037,b118202534,ocn886580314,OCoLC,x,-,,,left_only
2E4D66A0-C709-44D9-9DBC-96BBB0051422,037,b118202777,ocn191729072,OCoLC,x,-,,,left_only
76709C05-B0BE-41BA-9AB2-34B06D56ED6D,037,b118202868,ocn874904517,OCoLC,x,-,,,left_only
BC88EA01-9EDF-4D85-ADF7-F61B087E60D3,037,b118203010,ocn861516765,OCoLC,x,-,,,left_only
04EB6176-D5C7-4341-AFBA-3FD720B9DE84,037,b118203149,ocn877899567,OCoLC,x,-,,,left_only
09E26F0F-61CA-46A1-9B23-FC54D64727FA,037,b118203162,ocn863218604,OCoLC,x,-,,,left_only
32C26132-A63A-480E-A56B-658EF36E30C9,037,b118203265,ocm52872209,OCoLC,x,-,,,left_only
55950DA5-83B1-4F84-A4D8-618C347F8010,037,b118203319,ocn886580225,OCoLC,x,-,,,left_only
64DDD804-C155-4CD0-9052-EBDAA093ED89,037,b118203344,ocn824700172,OCoLC,x,-,,,left_only
BD82092B-64B0-4AF7-8D60-1CFDC2C296E9,037,b118203526,ocn859155759,OCoLC,x,n,,,left_only
0A3E2F18-FDE4-4FB5-855A-9308655042A1,037,b118203599,ocn886577662,OCoLC,x,-,,,left_only
F00BE095-826A-440A-92F3-F72564783EE2,037,b118203873,ocn829936525,OCoLC,x,-,,,left_only
FD052881-C488-446A-85F8-EA87B287C66D,037,b118203915,ocn886577428,OCoLC,x,-,,,left_only
02F79411-75A4-41F1-B2F2-99A530F33048,037,b118203940,ocn886576995,OCoLC,x,-,,,left_only
6341E1C4-3B9C-4D00-83FA-8A533DA717F8,037,b118204130,ocn829025624,OCoLC,x,-,,,left_only
724176EE-B231-4EA9-A063-D20AFEBFCB1D,037,b118204154,ocn877894047,OCoLC,x,-,,,left_only
964E228C-9823-4DB4-A6FB-7BD99A9CDA5A,037,b11820421x,ocn861523666,OCoLC,x,-,,,left_only
E3C6BD13-A101-4DE3-93CC-616D45D42BC3,037,b118204373,ocn884334789,OCoLC,x,-,,,left_only
00C6E763-FCCD-49EE-9E4B-D9BCE37EBF32,037,b118204488,ocn887285476,OCoLC,x,-,,,left_only
4D17F911-C333-465D-8D98-D4281769E44C,037,b118204622,ocn886579016,OCoLC,x,-,,,left_only
583466C1-91B9-4241-ABA0-D8A06E3CEFCD,037,b118204634,ocn886579174,OCoLC,x,-,,,left_only
7B9B489C-EEF6-491F-8B27-E675840A65F4,037,b118204683,ocn861515962,OCoLC,x,-,,,left_only
EADE4BC4-1CF4-49B3-97D2-D46A0F832173,037,b11820483x,ocn886586604,OCoLC,x,n,,,left_only
7A70C0F8-CA99-4702-9AA2-CC48122F3407,037,b118205006,ocn886581275,OCoLC,x,-,,,left_only
71C14341-6EC7-4A38-B51A-CF80BEA44330,037,b118205286,ocn877989965,OCoLC,x,-,,,left_only
C2DB3652-B9C3-4687-BB27-140EFC140658,037,b118205596,ocn882258603,OCoLC,x,-,,,left_only
B64690F8-66EB-4583-B381-0F02E1BCFCD1,037,b118205754,ocn830390557,OCoLC,x,-,,,left_only
14C522C5-0FDC-4564-A01B-93A4984EAD99,037,b118206035,ocn872608781,OCoLC,x,-,,,left_only
9B4AFE5E-1282-43C7-A2C7-89DC1730A598,037,b118206205,ocm55077371,OCoLC,x,-,,,left_only
090A0EBC-C946-4D17-A240-800266EC03DD,037,b118206229,ocn852253338,OCoLC,x,-,,,left_only
6D86F125-B4CA-4C2C-AAC2-E8D201B2D679,037,b118206242,ocn881471057,OCoLC,x,-,,,left_only
23575666-36F4-4CE5-A398-BC0E8597A118,037,b118206370,ocn259870283,OCoLC,x,-,,,left_only
85310DCA-B01A-4AEF-9E19-690E826EF676,037,b118206448,ocn877980378,OCoLC,x,-,,,left_only
FCD9480E-E54E-4965-9218-596FC0EB97C5,037,b118206722,ocn861511284,OCoLC,x,-,,,left_only
FE4B9277-420A-4453-8091-9B935B58E7BF,037,b118206734,ocn886582848,OCoLC,x,-,,,left_only
45FEC2FE-E646-4853-B18E-3B074BD1BF1A,037,b118206771,ocn886579101,OCoLC,x,-,,,left_only
6AB85CDB-7D3F-467F-B599-0D8C5779AFAC,037,b118206801,ocn861511159,OCoLC,x,-,,,left_only
BA0B5B3F-22C0-4C4D-BDE3-FFFFD745C144,037,b118206874,ocn862072904,OCoLC,x,-,,,left_only
D388EA25-04F9-4701-B4A9-582AAC031911,037,b118206904,ocn886588413,OCoLC,x,-,,,left_only
58984351-4037-4476-ADC7-753F9BE4460B,037,b118206965,ocn886576972,OCoLC,x,-,,,left_only
5E649627-90B0-4628-A919-14F03F425D6B,037,b118206977,ocn877895139,OCoLC,x,-,,,left_only
4A1A2448-4B30-46EA-8758-41F7DA9A106F,037,b118207088,ocn886588434,OCoLC,x,-,,,left_only
C0D5DB80-34E8-4D0D-B880-F28371AA2140,037,b118207118,ocn191758702,OCoLC,x,-,,,left_only
E60A3759-B319-402B-BB13-15C952A9603F,037,b118207131,ocn886578828,OCoLC,x,-,,,left_only
2BB51A76-34AB-4608-85E8-0903568545A1,037,b118207313,ocn861509940,OCoLC,x,-,,,left_only
A7FBB520-AAC2-4A7C-A98D-1335ED08EE0E,037,b118207544,ocn849739531,OCoLC,x,-,,,left_only
443A6959-F239-4895-B6BF-FA8EFB8B0942,037,b118207635,ocn885340107,OCoLC,x,-,,,left_only
BC0612FB-5A60-44CC-B2AB-62C3D685CCB2,037,b118207726,ocn886585952,OCoLC,x,-,,,left_only
4511D3A0-A27D-43BE-8845-2F4014EBD1C2,037,b118207763,ocn862069038,OCoLC,x,-,,,left_only
B54E7905-D9EC-406E-A5A3-BF36C4D46FB7,037,b118207817,ocn886580485,OCoLC,x,-,,,left_only
6A26D1FA-6906-4D84-B9B9-1C3DC6BB49FF,037,b118216284,ocn880353182,OCoLC,x,n,,,left_only
6962609C-AA10-4E27-ACBC-5391B2E33EFD,037,b118216296,ocn880353186,OCoLC,x,-,,,left_only
043F5F89-F35F-4BF3-9A1D-CA5AFF901A9E,037,b118216454,ocn882769369,OCoLC,x,-,,,left_only
8AC01056-05C4-4FCC-8A02-D317842573EA,037,b118216636,ocn883294222,OCoLC,x,-,,,left_only
49D4D7A3-CF99-425A-A6C1-4653A500AAD7,037,b118216727,ocn883260184,OCoLC,x,-,,,left_only
C368C65F-B2E0-4E4D-8807-03991096D361,037,b118216934,ocn887806624,OCoLC,x,-,,,left_only
CE03F637-9B6A-4761-A7F2-BEC1D85175EE,037,b118217070,ocn883264979,OCoLC,x,-,,,left_only
3D984DDE-27D7-4637-8087-9F24003544A0,037,b118217082,ocn883264999,OCoLC,x,-,,,left_only
3E574DEF-769C-401F-BE53-F7252A41C664,037,b118217148,ocn890477185,OCoLC,x,-,,,left_only
DEFBAAFF-EAA7-4E1E-84D5-74905FB69BB8,037,b118217185,ocn890477133,OCoLC,x,-,,,left_only
3F5892FA-43EC-41D5-86C3-B1EFE6984327,037,b118217240,ocn747106325,OCoLC,x,-,,,left_only
A93F7582-6D2B-4BD2-A1D5-10D7B764787C,037,b118217264,ocn680287024,OCoLC,x,-,,,left_only
F3753B8F-7795-4ADF-9003-54BEE18FE318,037,b11821732x,ocn871137454,OCoLC,x,-,,,left_only
7CC01A4D-1CE3-4501-984D-790E7FC2B212,037,b118217392,ocn871091514,OCoLC,x,-,,,left_only
0A9137D6-643F-472A-9C90-A941B45744AA,037,b118217422,ocn871070086,OCoLC,x,-,,,left_only
A55D7E9E-9156-4068-BB3E-5102042A862D,037,b118217537,ocn871069551,OCoLC,x,-,,,left_only
45CBEA91-6F49-4330-A615-01F287645C81,037,b11821780x,ocn871069792,OCoLC,x,-,,,left_only
C83C3A66-764E-4D26-B4A5-255F28CD9E8E,037,b118217859,ocn871138211,OCoLC,x,-,,,left_only
492E4E85-D3D2-4F78-975A-1FD609EE4BAF,037,b118217914,ocn871069827,OCoLC,x,-,,,left_only
4A0489B2-510B-408D-B210-7CF4E2223858,037,b118217987,ocn871106845,OCoLC,x,-,,,left_only
B4922C9C-8DA2-461A-9060-6C23B9AF129C,037,b118218001,ocn881154345,OCoLC,x,-,,,left_only
69A19CC5-B384-46C0-ABAB-6EFDCD203254,037,b118226320,ocn880353215,OCoLC,x,-,,,left_only
2293C00E-7C18-4B04-92E9-8A4123B5B725,037,b118226332,ocn880353214,OCoLC,x,-,,,left_only
8C8BC777-7543-40DD-AAB8-4E480871D366,037,b118226472,ocn881282739,OCoLC,x,n,,,left_only
7EB42EE2-BBFB-4E11-B851-6F02FEFD93A0,037,b118226940,ocn887806625,OCoLC,x,-,,,left_only
170E5780-7622-48B7-B23E-18F5C4D5F5B8,037,b118226988,ocn526870947,OCoLC,x,-,,,left_only
4220F85C-0FD3-4062-8727-54D8B517353C,037,b118227014,ocn889794774,OCoLC,x,-,,,left_only
86DFE4EF-EA62-4698-A4D5-E85A82EAB4DC,037,b118227099,ocm76832885,OCoLC,x,-,,,left_only
C793C726-AE7D-4DAC-8A36-7BB718E79CBC,037,b118227154,ocn180189011,OCoLC,x,-,,,left_only
00DB5BBB-FA70-432C-B736-C3EA6AA336FD,037,b118227257,ocn701845460,OCoLC,x,-,,,left_only
7608DCBF-4ED9-4AA9-9475-C6D297F42603,037,b118227427,ocn213372598,OCoLC,x,-,,,left_only
FDCC7FB2-E0E7-408A-87F3-7E5EDF61E202,037,b118227592,ocn759578007,OCoLC,x,-,,,left_only
1C698E1D-4B23-411F-AF75-8D0030206DE2,037,b118227610,ocn773581357,OCoLC,x,-,,,left_only
813B9413-AC3F-4626-8478-FA21C0655E96,037,b118227774,ocn191882771,OCoLC,x,-,,,left_only
C254C0BE-BF6D-4BBC-8DCE-EF13F018C03B,037,b118227877,ocn886583498,OCoLC,x,-,,,left_only
D5AD635A-1DDC-4BA5-9285-60168D659B2A,037,b118227907,ocn887291369,OCoLC,x,-,,,left_only
05924A45-C15A-4A6B-8E77-4402812A6ADD,037,b11822797x,ocm67715035,OCoLC,x,-,,,left_only
A259CFB8-4811-4D19-A8C5-F4DEF5050D92,037,b118228225,ocn829026763,OCoLC,x,-,,,left_only
04CEC26F-E7A4-4AF4-9670-707EF428720B,037,b118228365,ocn887281521,OCoLC,x,-,,,left_only
0CB65AB4-155C-4E62-917F-BD0FAF76CF08,037,b118228389,ocn221292694,OCoLC,x,-,,,left_only
0F08E316-795E-4AEB-B0ED-59A3D82D4792,037,b118228390,ocm76937901,OCoLC,x,-,,,left_only
65384006-241B-4582-A3F1-E1345CFA87C8,037,b118228481,ocn829025431,OCoLC,x,-,,,left_only
8BCDD05B-25E0-47DC-911C-AAB68CBBDBEB,037,b118228523,ocn191748706,OCoLC,x,-,,,left_only
C0846FE9-1A62-41AB-9D8D-BA3A1954C157,037,b118228614,ocn839460559,OCoLC,x,-,,,left_only
D2B36703-1FD8-46A7-9E26-25EE6D376CF5,037,b11822864x,ocn881683316,OCoLC,x,-,,,left_only
EE355211-2046-4D69-A35A-1458A315C7F2,037,b118228729,ocn433975832,OCoLC,x,-,,,left_only
0649E54A-657E-4342-AD7D-5BAEE9153A44,037,b118228766,ocm52940502,OCoLC,x,-,,,left_only
4552DF3D-414B-493B-9435-74DD3FF3AF10,037,b118228870,ocm83272262,OCoLC,x,-,,,left_only
4A7A1100-E986-472F-8FD4-E9AF7A014D3C,037,b118228894,ocn729627498,OCoLC,x,-,,,left_only
64149511-D8B6-49DC-9825-3699C52BE736,037,b118228948,ocn705001615,OCoLC,x,-,,,left_only
A1E5C15B-7FF9-4683-8305-E5F84C772815,037,b118228997,ocm53888274,OCoLC,x,-,,,left_only
A4CF273A-1058-4794-A047-010D5F161EE3,037,b118229011,ocn886582831,OCoLC,x,-,,,left_only
B2CC4993-5469-4DC1-B062-078F3B542875,037,b118229059,ocn759580844,OCoLC,x,-,,,left_only
CD113357-3CA6-4327-AD72-21FFFA2F0018,037,b118229114,ocn872607562,OCoLC,x,n,,,left_only
EE78028E-F4E9-4E49-B4EA-F5E67680CC40,037,b118229151,ocn877987290,OCoLC,x,-,,,left_only
F39533F2-4F71-4484-AD84-91D288558118,037,b118229175,ocn123899869,OCoLC,x,-,,,left_only
01468CD8-A6B2-4157-8690-20F1E154487E,037,b118229187,ocm76938170,OCoLC,x,-,,,left_only
0FA0221A-E43E-4407-AEFA-AB3100A1043F,037,b118229217,ocn837692911,OCoLC,x,-,,,left_only
582DD429-ECCA-41B9-9494-E866BBB5FA5F,037,b118229321,ocn890207707,OCoLC,x,n,,,left_only
7E7FFF67-87E3-45C1-A737-AC1ABE9EF461,037,b118229382,ocn432049124,OCoLC,x,-,,,left_only
8F55192C-A6A9-4A61-A680-90D920598901,037,b118229424,ocn888185003,OCoLC,x,-,,,left_only
B5227AFB-D05F-4BF6-A09C-75F2D4D8BFFE,037,b118229503,ocn890208079,OCoLC,x,-,,,left_only
D74260DF-EC18-406B-B1F4-31580C70049B,037,b118229552,ocn837684369,OCoLC,x,-,,,left_only
F0E264F5-A3C4-4D75-85FE-853DD1F0863E,037,b11822959x,ocn191869990,OCoLC,x,-,,,left_only
F1E0BF50-2723-4141-99F5-D6CB48BB36F2,037,b118229606,ocm52939551,OCoLC,x,-,,,left_only
00F51326-2B1F-4D4D-A749-63521532BBA3,037,b118229643,ocm54539159,OCoLC,x,-,,,left_only
2079C903-34D0-474C-9E9A-F5881860FB08,037,b118229692,ocn472434782,OCoLC,x,-,,,left_only
953EF993-9FAE-4CB9-B0D8-B496A364F7A9,037,b118229813,ocn690239299,OCoLC,x,-,,,left_only
9F3F09DA-7642-4672-822D-022F311C399D,037,b118229849,ocm86222729,OCoLC,x,-,,,left_only
A676FCCD-5F35-4F19-93F2-851355258657,037,b118229862,ocn890206680,OCoLC,x,-,,,left_only
C5D54486-355F-48B6-987A-76F17BCFFA1C,037,b118229898,ocm53886482,OCoLC,x,-,,,left_only
04C2D635-EEA4-4C40-9B69-20E19CFB3B30,037,b118230013,ocm84180381,OCoLC,x,-,,,left_only
673F2C18-49F6-4E15-88A6-083795C83101,037,b118230098,ocn714645252,OCoLC,x,-,,,left_only
880CB251-724F-4DE6-B0A1-83C44D058E02,037,b118230177,ocn436872840,OCoLC,x,-,,,left_only
891BAC4B-6495-4722-A081-B35C0C1E97A2,037,b118230189,ocn829025654,OCoLC,x,-,,,left_only
8E9B2D51-5F90-46F4-8A98-C1243B1B0C80,037,b118230207,ocn667576284,OCoLC,x,-,,,left_only
9F6F8312-6513-44A7-958A-168945A929A0,037,b118230244,ocm52940460,OCoLC,x,-,,,left_only
D8DB1CEF-4783-4DFC-99D6-485C798A7C17,037,b11823030x,ocn842142451,OCoLC,x,-,,,left_only
EA797E59-318B-44BA-8CFE-03886E79D5AB,037,b118230323,ocn191846158,OCoLC,x,-,,,left_only
F3137CF8-94DD-4F50-9A39-F97FC7A6AFCC,037,b118230335,ocn137341437,OCoLC,x,-,,,left_only
0325DB4C-5DDD-4A17-B435-9799CAE22E59,037,b118230372,ocn890932898,OCoLC,x,-,,,left_only
65DAE854-CFC5-466A-B3FD-B7A81C05DFAF,037,b118230529,ocn861604084,OCoLC,x,-,,,left_only
9180A677-890D-4410-B6B6-549E4E570A0C,037,b118230578,ocm52827206,OCoLC,x,-,,,left_only
21EBD391-4BEE-421F-989A-0AC7DE8ED3B3,037,b118230773,ocn212375169,OCoLC,x,-,,,left_only
30F9E067-DFB3-41E1-93C6-61790CC7DE79,037,b118230803,ocn773581749,OCoLC,x,-,,,left_only
42CBA54E-23B2-475E-854E-66989A440E3D,037,b118230840,ocn887808666,OCoLC,x,-,,,left_only
6E454827-2BDA-44EE-9B4A-D1C3A6B94FC0,037,b118230943,ocn887285457,OCoLC,x,-,,,left_only
76FD63D9-4101-4766-BC17-4E7FF83FE36B,037,b118230967,ocn697642753,OCoLC,x,-,,,left_only
A3F8FC27-0446-4B89-BF10-FA3D1373BB15,037,b118231017,ocn430043950,OCoLC,x,-,,,left_only
C96B4EE0-5463-4E75-96CF-279A9F4A9FDE,037,b11823108x,ocm62077007,OCoLC,x,-,,,left_only
23F25FFD-432F-430F-9CF2-090D7C99A432,037,b11823125x,ocn123960762,OCoLC,x,-,,,left_only
353988E6-9CF2-45FB-8D1C-193CC893C31C,037,b118231273,ocn191854729,OCoLC,x,-,,,left_only
4939960F-8C44-451B-8CA4-5EDE8782516A,037,b118231297,ocm86174084,OCoLC,x,-,,,left_only
844B3D74-5784-4606-851E-6EE56A9D0680,037,b118231340,ocn191750959,OCoLC,x,-,,,left_only
FFFFD917-673B-475A-8950-83CEAA531ABA,037,b118231492,ocn191855398,OCoLC,x,-,,,left_only
428784A2-0CA4-4AAA-989E-A85Cz77A39DEE,037,b118231601,ocn869834509,OCoLC,x,-,,,left_only
77BAAE32-E86B-4A37-92CC-ABA497234298,037,b118237287,ocn881283717,OCoLC,x,-,,,left_only
5DE160F4-9E56-4C97-B626-F8D5B82B4DCE,037,b118237457,ocn881283379,OCoLC,x,-,,,left_only
3FEDB657-98A0-4457-A70A-8823A7A3272F,037,b118237482,ocn881283068,OCoLC,x,-,,,left_only
001A3A7C-2AC0-4A13-80C5-7E0007921CCC,037,b118237895,ocn883260255,OCoLC,x,-,,,left_only
0FBFEE52-88F5-42D9-84A5-0DAE084CAA32,037,b118237974,ocn889942246,OCoLC,x,-,,,left_only
FC56FFF3-6EF7-45A5-94D4-513D56222A6E,037,b118238012,ocn883264992,OCoLC,x,-,,,left_only
43F4FE93-BF77-461F-A8C9-B371AEC7CE0F,037,b118238036,ocn887806593,OCoLC,x,-,,,left_only
A8517F82-7677-4ACA-9758-56867F11EA2E,037,b118238139,ocn865113672,OCoLC,x,-,,,left_only
26213BF1-ACA5-45F7-86E6-5522794A08AD,037,b118238152,ocn885325647,OCoLC,x,-,,,left_only
412B552B-CA26-47F7-BB79-211833FFC1E4,037,b118238218,ocn891378351,OCoLC,x,-,,,left_only
1274ECB8-9A68-45E5-AE60-4D53A9F11367,037,b118238267,ocn872598708,OCoLC,x,n,,,left_only
3458BBAC-583D-41C2-9355-16432AA3DE2B,037,b118238322,ocn881284239,OCoLC,x,-,,,left_only
4DF5C449-C55F-423C-925F-531CB3A19EB7,037,b118238346,ocn887291078,OCoLC,x,-,,,left_only
75F3B2A0-9DA7-4B7C-A144-2EEC97446082,037,b11823836x,ocn891654463,OCoLC,x,-,,,left_only
0304CFF4-CF8F-414C-B366-1B6AB66865DE,037,b118238462,ocn886577701,OCoLC,x,-,,,left_only
1FA1911B-2660-4A0E-B560-1EBC6AEEDC5D,037,b118238486,ocn871068777,OCoLC,x,-,,,left_only
5044E602-E381-470F-A320-D39D0034F920,037,b11823853x,ocn876041026,OCoLC,x,-,,,left_only
59237F02-7531-499F-8903-518453147BD6,037,b118238541,ocn886586749,OCoLC,x,-,,,left_only
7549B5B6-F75D-462F-AFCB-DAE4E9CB5FCE,037,b118238565,ocn887284770,OCoLC,x,-,,,left_only
8EB9DE6C-F881-4EF0-AB4F-2A87A849FDB7,037,b118238590,ocn890207650,OCoLC,x,-,,,left_only
A7087D1F-656D-41EC-BBFF-F33E4923797C,037,b118238620,ocn886583064,OCoLC,x,-,,,left_only
B44DB7B8-96D8-46CF-810D-B317D31FC1D8,037,b118238644,ocn870304741,OCoLC,x,-,,,left_only
118C66B7-2601-434A-93E1-D6AF4C4CD52D,037,b118238723,ocm57583500,OCoLC,x,-,,,left_only
2683A7B8-6F83-410C-B785-9A253677D389,037,b118238759,ocn887287859,OCoLC,x,n,,,left_only
79F7F620-D7F9-4618-A65D-5ECF98A5697F,037,b118238796,ocn890207529,OCoLC,x,-,,,left_only
A8742F75-D679-45DD-AC71-683597FB4323,037,b11823884x,ocn887289189,OCoLC,x,-,,,left_only
DFA5E7F4-D65D-4521-BE5E-6AB6BE314766,037,b118238929,ocn886583107,OCoLC,x,-,,,left_only
E4D1BE66-1D99-40F3-B9D8-77A877B8D0B9,037,b118238930,ocn861522158,OCoLC,x,n,,,left_only
F26CCD0A-FCF0-4031-8BE2-40653AEB70F5,037,b118238942,ocn889224402,OCoLC,x,-,,,left_only
F6294CE7-8071-4262-8A60-2F50BCF760EB,037,b118238954,ocn881283958,OCoLC,x,-,,,left_only
31EBB1FB-531F-45DF-82BD-515894798982,037,b118239016,ocn881284144,OCoLC,x,-,,,left_only
CBA23F7C-FF55-495E-8923-A74BF5D149F9,037,b118239156,ocn891378686,OCoLC,x,-,,,left_only
E05B35F5-8E0E-4E0B-AC57-42FEA0EC3996,037,b118239168,ocn887810493,OCoLC,x,-,,,left_only
E93590A4-0614-4DA0-A454-F16B1D7086A6,037,b11823917x,ocn881283957,OCoLC,x,-,,,left_only
15088B5B-A6AA-4428-9352-D68B9624E967,037,b118239211,ocn886586850,OCoLC,x,-,,,left_only
31D8B506-7B69-4A82-BE34-F3D232A2049B,037,b118239235,ocn886578680,OCoLC,x,-,,,left_only
6524A2A9-872D-4D69-B5F7-2BB1FD2CED33,037,b118239260,ocn886583949,OCoLC,x,-,,,left_only
A139F63F-B86B-44F8-A8C6-9A5999D744B6,037,b118239314,ocn875277610,OCoLC,x,n,,,left_only
0E443ABB-2893-4B2C-9A85-F5327203E53C,037,b118239351,ocn886587148,OCoLC,x,n,,,left_only
1CA25971-AA19-472E-BB35-CA7494818472,037,b118239405,ocn886587003,OCoLC,x,-,,,left_only
A26ACEC7-CB72-487B-A330-A5BF54A274C3,037,b118239533,ocn874903128,OCoLC,x,-,,,left_only
CEED576E-8CC6-488B-9BDD-141FF82F4308,037,b118239557,ocn886586453,OCoLC,x,-,,,left_only
EEFC0804-111F-474E-8034-B264D013FE05,037,b118239582,ocn829025554,OCoLC,x,-,,,left_only
36EA4DDD-38DF-43F5-8E27-F30EB5F9CE73,037,b118239661,ocn887808633,OCoLC,x,-,,,left_only
4936C5EE-8D8D-4662-8749-48E81CC4743A,037,b118239703,ocn886586411,OCoLC,x,-,,,left_only
4ADA5094-2AC5-4F57-BA3A-13D6FD2FBF5D,037,b118239715,ocn886573151,OCoLC,x,-,,,left_only
71C66FDE-B395-4829-9F9C-0416FDB5313E,037,b118239752,ocn890207616,OCoLC,x,-,,,left_only
C3297222-CCA7-49E5-B96B-0264412A3728,037,b11823982x,ocn874903186,OCoLC,x,-,,,left_only
E642A293-0EAA-477E-959E-870583F0CF63,037,b118239867,ocn886583716,OCoLC,x,-,,,left_only
F118BDE5-BEEE-4878-961E-E0993FFCFCA2,037,b118239879,ocn887288581,OCoLC,x,-,,,left_only
FC1B4CD7-08AF-402F-A84A-14C857637E7C,037,b118239880,ocn887808613,OCoLC,x,-,,,left_only
1C92FBB4-96B6-4ACA-95B8-8845183AF28D,037,b118239922,ocn886585681,OCoLC,x,-,,,left_only
1CAEB99D-3384-4DD4-A95F-8B38AF2EF7E6,037,b118239934,ocn875277495,OCoLC,x,n,,,left_only
2416D175-373B-4D57-861D-FD3D5B601816,037,b118239946,ocn886586295,OCoLC,x,-,,,left_only
38B5D3AA-29BF-4764-8B62-9E9247B1D1C8,037,b118239958,ocn879376274,OCoLC,x,n,,,left_only
701B6727-12B7-46F3-B33E-26BA0A16AB78,037,b118240018,ocn887283304,OCoLC,x,-,,,left_only
973974B3-793B-49AC-BB9E-E09BA8BB038B,037,b118240043,ocn886881066,OCoLC,x,-,,,left_only
214C5D7A-F60C-4E9D-B531-1C43F1CBD203,037,b118240213,ocm63202168,OCoLC,x,-,,,left_only
5907686E-7535-4119-A9FD-2F56FA84B8C9,037,b118240262,ocn887283276,OCoLC,x,-,,,left_only
7936C997-355D-487E-886A-F70661879929,037,b118240328,ocn887808568,OCoLC,x,-,,,left_only
94017B4E-AF5A-49DF-868A-9F84C7F16D95,037,b118240365,ocn886586503,OCoLC,x,-,,,left_only
A33057F7-21B9-49D1-BD7B-EC5F5787E53C,037,b118240377,ocn887284250,OCoLC,x,-,,,left_only
BFBC2835-BBA2-4306-AEC0-E153A1BC662F,037,b118240390,ocn886586948,OCoLC,x,-,,,left_only
EFF90DCC-628B-4E9E-9E6F-E1235DF75083,037,b118240432,ocn887808736,OCoLC,x,-,,,left_only
F03AF518-B1C2-48D7-82AD-465006275D05,037,b118240444,ocn185040670,OCoLC,x,-,,,left_only
