overdriveNo,overdriveNoSrc,bibNo,sierraControlNo,sierraControlNoSrc,sierraFormat_int,sierra_status,overdriveControlNo,sierraFormat_ext
7B293F23-1C34-434C-8369-50959CDD6955,37,b19655049x,795498414,OCoLC,z,d,ODN0000786690,z
0179EC4F-480B-49EA-B96A-D66815C343FB,37,b196550506,795502566,OCoLC,z,d,ODN0000786367,z
2AA26566-DFBB-4553-94BF-C7ECEFBD9A13,37,b196550518,795502758,OCoLC,z,d,ODN0000786370,z
77225227-CE16-4764-9CA3-B604CB9A7955,37,b196550543,795502786,OCoLC,z,d,ODN0000786376,z
910F7878-B926-4C21-9610-C7F2E378EFD2,37,b196550555,795502792,OCoLC,z,d,ODN0000784890,z
C123B2E4-B147-48B7-8793-64C19EC7718B,37,b196550567,795502795,OCoLC,z,d,ODN0000786684,z
E03E9C3B-C375-4190-980F-E7DD831D110B,37,b196550579,795502800,OCoLC,z,d,ODN0000786381,z
4AA528A0-0D75-40D8-B824-646A303594F8,37,b196550580,795502827,OCoLC,z,d,ODN0000786383,z
9EEF8440-B7F8-4DAC-A755-12DCD15BB57A,37,b196550592,795502833,OCoLC,z,d,ODN0000786688,z
8744EA59-0737-40CA-9282-5E5D29CA19CC,37,b196550609,795502933,OCoLC,z,d,ODN0000786694,z
0742E153-C898-4D76-A379-CB43FB9A39B9,37,b196550610,795503053,OCoLC,z,d,ODN0000786699,z
91AC4448-AF5E-4E1F-AC5B-A28BD06F2D35,37,b196550622,795503062,OCoLC,z,d,ODN0000784904,z
C91CF551-6721-42C8-B1D6-E9ADCBEF9A17,37,b196550634,795503762,OCoLC,z,d,ODN0000784896,z
14C4760D-14E2-4BA1-9E26-FB3409A903D6,37,b196550646,795503764,OCoLC,z,d,ODN0000784899,z
8A9AE78F-F1E2-4114-9744-F9580AA148D2,37,b19655066x,795503804,OCoLC,z,d,ODN0000786487,z
F5A57443-80CB-4973-8263-CCB6D3FB9DA6,37,b196550671,795503855,OCoLC,z,d,ODN0000786388,z
F389E64D-6E74-4084-AEE4-891C74C52D42,37,b196550695,795503869,OCoLC,z,d,ODN0000786393,z
179B9EB2-888B-44EC-ADEA-8C21012389ED,37,b196550701,795503989,OCoLC,z,d,ODN0000784615,z
7900F550-6AC7-4100-A13A-E3E59A42A935,37,b196550713,795504098,OCoLC,z,d,ODN0000786826,z
88C702F6-D01A-4033-83D8-F93EDAEE137E,37,b196550725,795505161,OCoLC,z,d,ODN0000786701,z
E82142BA-3A72-4FAC-8127-B472BE7EA47E,37,b196550749,795505883,OCoLC,z,d,ODN0000784634,z
A55E2142-1DE4-4AC0-8250-02130CF1B780,37,b196550762,795506202,OCoLC,z,d,ODN0000784622,z
AC89D3A0-876E-4ED6-ADF4-C1CDE654F531,37,b196550774,795507169,OCoLC,z,d,ODN0000784636,z
6C5B858B-009C-4C6B-877A-144251AF31CA,37,b196550786,795507357,OCoLC,z,d,ODN0000786476,z
A3763CCB-9634-4468-9335-7F9615DB52ED,37,b196550798,795507362,OCoLC,z,d,ODN0000784956,z
47994C4B-1026-405B-AC4C-1A6C570D3417,37,b196550804,795507379,OCoLC,z,d,ODN0000786793,z
B66C2C05-341F-43F9-B1D1-6719C3D3208D,37,b196550828,795516503,OCoLC,z,d,ODN0000784729,z
003BAEFB-0949-45F8-B65E-7AF1336A3BB0,37,b19655083x,795516538,OCoLC,z,d,ODN0000785134,z
73543F4A-66D6-4123-95DB-5080E8BA2ACC,37,b196550841,795497486,OCoLC,z,d,ODN0000786305,z
3CA6855F-1409-4961-91D0-77B0EEA17863,37,b196550865,795497918,OCoLC,z,d,ODN0000848921,z
59725A80-923F-4222-AFAB-005C2DB26ED5,37,b196550877,795498335,OCoLC,z,d,ODN0000784395,z
515BF819-1660-4174-A903-4D4D8A398BE8,37,b196550890,795498349,OCoLC,z,d,ODN0000786369,z
DEB3DFC6-3679-419E-BF50-3652F8C62266,37,b196550907,795498368,OCoLC,z,d,ODN0000786373,z
BFB1BE60-C3DD-43C1-8C5D-2424411BFCB5,37,b196550920,795502713,OCoLC,z,d,ODN0000784884,z
2CDD4475-84AD-4B65-ABDE-1C19C94D5498,37,b196550932,795502762,OCoLC,z,d,ODN0000786368,z
79990809-E206-4A4A-97ED-9DDEC430B324,37,b196550944,795502765,OCoLC,z,d,ODN0000786675,z
9B536EE0-F5A8-49B9-9816-BD11996A4E46,37,b196550956,795502780,OCoLC,z,d,ODN0000786372,z
F0001716-D86F-4A27-9660-3A9A0797A8D3,37,b196550968,795502789,OCoLC,z,d,ODN0000786378,z
D5BD6D98-D921-4C67-88B1-1EA868829F69,37,b19655097x,795502790,OCoLC,z,d,ODN0000786679,z
42698DE5-9305-4C56-BABF-B052E1291CD9,37,b196551006,795503039,OCoLC,z,d,ODN0000786697,z
1DEFC229-9111-4923-81C8-60356313E0BF,37,b196551018,795503065,OCoLC,z,d,ODN0000786390,z
E39226A1-F02A-4A8C-881C-62E10C5866FC,37,b19655102x,795503169,OCoLC,z,d,ODN0000784610,z
06036046-D391-40AD-9CD5-A8A22885CBEA,37,b196551031,795503364,OCoLC,z,d,ODN0000784411,z
A088408C-1999-48EE-BF99-18DE19CC83EF,37,b196551055,795503733,OCoLC,z,d,ODN0000786693,z
F35510B7-4475-44AB-889E-C7EEB66D8D37,37,b196551079,795503842,OCoLC,z,d,ODN0000784902,z
6D76BBE3-FD38-4039-B81E-1B4298AD5687,37,b196551080,795503863,OCoLC,z,d,ODN0000786392,z
D62D6AA7-48D6-4FF1-A752-CECD9A870FF8,37,b196551092,795502840,OCoLC,z,d,ODN0000784424,z
6CB638D3-12C1-4098-B745-5581A9CA6563,37,b196551109,795504473,OCoLC,z,d,ODN0000784895,z
A33A23F1-93C9-432F-A270-658AB9300BCF,37,b196551134,795504965,OCoLC,z,d,ODN0000784901,z
F9D81774-B1EE-4ACA-A9C2-C7A495F6E9AE,37,b196551146,795505745,OCoLC,z,d,ODN0000784974,z
2B8A21DE-F40E-4F92-9493-1F706AB4A2C0,37,b196551158,795505793,OCoLC,z,d,ODN0000784977,z
1E486C32-3388-40C8-89B5-BD29BFE002FE,37,b19655116x,795505852,OCoLC,z,d,ODN0000784631,z
BBCC1037-CB99-4954-BADD-DFB6D4515632,37,b196551183,795506907,OCoLC,z,d,ODN0000784629,z
F2478BC2-DB17-4CEC-B47F-00C6B6BA70BD,37,b196551195,795507038,OCoLC,z,d,ODN0000784630,z
748BC7A7-2B9C-42EE-8DB8-178A1C7E8446,37,b196551201,795507187,OCoLC,z,d,ODN0000786827,z
B663E80D-97DB-4FA5-94EB-E947AB0D63EF,37,b196551213,795507232,OCoLC,z,d,ODN0000786830,z
39C67C02-93CB-427E-B88D-3E87E6815960,37,b196551225,795507325,OCoLC,z,d,ODN0000784986,z
6CE3021E-31CB-4A9F-A315-82E44FEFDAB4,37,b196551237,795507384,OCoLC,z,d,ODN0000786797,z
F5EA425E-CB05-495F-BAA4-575DC4FECCDE,37,b196551249,795516184,OCoLC,z,d,ODN0000784983,z
0164997E-536F-40CF-A8AE-454CE8443173,37,b196551250,795516217,OCoLC,z,d,ODN0000784985,z
37EF02B6-9DE2-4972-A560-69E2662D1419,37,b196551262,795516269,OCoLC,z,d,ODN0000784955,z
501282F0-4D72-48D5-B3E3-CBC7724E75F4,37,b196551274,795516579,OCoLC,z,d,ODN0000784356,z
DF427EA8-6EA7-4EB9-87EB-A24E4D2A2581,37,b196551298,795517413,OCoLC,z,d,ODN0000784987,z
6D6F5D96-BAC7-4FD3-8D62-A189F14B65BE,37,b196551304,795517499,OCoLC,z,d,ODN0000784593,z
6D1E7630-52C0-4A87-97C9-8933FB6EEAC8,37,b196551328,795518432,OCoLC,z,d,ODN0000784731,z
CC78225D-7B7F-45E6-8348-DF852797F06B,37,b19655133x,795518463,OCoLC,z,d,ODN0000787023,z
F3B0E15A-0562-464D-A4A0-ABFF4743DED0,37,b196551353,795519914,OCoLC,z,d,ODN0000787031,z
CB9B7322-686F-4EFF-A817-79C162A28649,37,b196551365,795519991,OCoLC,z,d,ODN0000785140,z
C063DE4F-6E73-430C-9449-C68573F2F583,37,b196551377,795520063,OCoLC,z,d,ODN0000784730,z
11C9B583-B442-4A15-A35A-507E81E14888,37,b196551389,795520199,OCoLC,z,d,ODN0000785184,z
3BB1EADD-9A8B-4558-A3AC-15ACCA9BFFCF,37,b196551390,795520283,OCoLC,z,d,ODN0000784733,z
30FC1511-EDD5-4B3B-9096-806259DEDCCB,37,b196551407,795521194,OCoLC,z,d,ODN0000784345,z
64BC52CD-B6F2-494D-AA71-88ADBA7E524B,37,b196551419,795521209,OCoLC,z,d,ODN0000784675,z
33FE7046-F161-448B-B396-A67FEA51F537,37,b196551420,795521219,OCoLC,z,d,ODN0000784690,z
55B2C32F-E092-4E7D-AE8D-D384441A6598,37,b196551444,795521229,OCoLC,z,d,ODN0000784693,z
71538B32-02DC-4570-8AFF-9BEB039A2267,37,b196551456,795521233,OCoLC,z,d,ODN0000784695,z
E3D5C2F0-079A-4CF6-83F9-0D2EF3D22283,37,b196551468,795521236,OCoLC,z,d,ODN0000797168,z
741723AF-D2CC-47A0-92B9-EC2165C4BD29,37,b19655147x,795521238,OCoLC,z,d,ODN0000785037,z
8410EC6E-726F-483C-951E-981B09610773,37,b196551481,795521244,OCoLC,z,d,ODN0000797212,z
3C79290E-5215-4614-A840-141A0129D310,37,b196551493,795521252,OCoLC,z,d,ODN0000786869,z
8E262791-8A8D-4A01-942B-4B0BCF7DF510,37,b196551511,795521730,OCoLC,z,d,ODN0000784994,z
8C1E8756-8F99-4C5F-87C8-F92714FD68A5,37,b196551535,795521793,OCoLC,z,d,ODN0000784694,z
CDE4A0AD-0EDA-46A8-B9E2-2F1158A14FCE,37,b196551547,795521868,OCoLC,z,d,ODN0000786873,z
84E890C1-B153-4036-8CAB-CEDB4936A7F8,37,b196551559,795521953,OCoLC,z,d,ODN0000786358,z
4C909FBF-F5C0-479A-B22A-A0AD6985F8EC,37,b196551560,795521958,OCoLC,z,d,ODN0000784664,z
80AB6298-FC65-4C01-855C-C7D2DEB52537,37,b196551584,795521976,OCoLC,z,d,ODN0000797209,z
359B91EF-D45A-4877-878C-DC5D3327CB12,37,b196551596,795521987,OCoLC,z,d,ODN0000786517,z
22315F0C-79BB-4BC2-9719-C83701463E20,37,b196551602,795521995,OCoLC,z,d,ODN0000785005,z
DC687FAE-DB3E-427C-A882-5206AD36C2B9,37,b196551614,795522014,OCoLC,z,d,ODN0000784697,z
40689B7F-9AB7-44D5-934F-6B746FE92576,37,b196551626,795522022,OCoLC,z,d,ODN0000785008,z
29D6BA58-E332-431D-B785-994D78D172FF,37,b196551638,795522034,OCoLC,z,d,ODN0000784703,z
00A01A61-8DF7-4576-B4D3-A62583CE0E5D,37,b196551651,795522308,OCoLC,z,d,ODN0000786584,z
E2376BB6-87F3-4B4F-91D6-CDD77A4EF123,37,b196551663,795522634,OCoLC,z,d,ODN0000785193,z
287D8538-BDE9-4E4C-92BB-B3592596F24C,37,b196551675,795522745,OCoLC,z,d,ODN0000785196,z
33B2CA52-8A0B-47D9-A8D5-74CEDA2FF28F,37,b196551687,795523020,OCoLC,z,d,ODN0000784749,z
5B17496A-4205-4B2F-8B9E-B4A21B8A838E,37,b196551699,795523136,OCoLC,z,d,ODN0000785197,z
3028D47B-665E-46E4-9952-8762557503F2,37,b19655214x,795523504,OCoLC,z,d,ODN0000785198,z
CA7A12AF-9B7B-47AB-A5BB-8CA1C88377BF,37,b196552163,795523565,OCoLC,z,d,ODN0000785201,z
319B67C0-1B4E-48AC-AE30-37820B21AFC1,37,b196552187,795523571,OCoLC,z,d,ODN0000786913,z
03B5CE87-A1A1-45E6-B0DC-282B1B2750B0,37,b196552205,795518496,OCoLC,z,d,ODN0000787026,z
FB19F4DB-9A0C-45C0-90CE-1B27F7446C79,37,b196552217,795518540,OCoLC,z,d,ODN0000785188,z
CB9B22FA-1B14-4E89-ADD9-F857D0F42343,37,b196552229,795518552,OCoLC,z,d,ODN0000786574,z
C4F422A8-AE44-4DBF-A0BE-2E7B3371AB83,37,b196552230,795519589,OCoLC,z,d,ODN0000785183,z
3EBEB545-2D54-43E1-8AC9-033561AB9FDD,37,b196552242,795519697,OCoLC,z,d,ODN0000784377,z
AA860D96-8E9B-4C47-8C61-50DF5F7517EB,37,b196552254,795519814,OCoLC,z,d,ODN0000787029,z
2ABDE867-FCCF-4587-A15E-1AEA4D8AF387,37,b196552266,795519827,OCoLC,z,d,ODN0000784734,z
C72578B7-F66A-42B6-9766-AEF7753510EF,37,b196552291,795521171,OCoLC,z,d,ODN0000786503,z
D985A274-03E5-4B1E-983F-F73632289419,37,b196552308,795521199,OCoLC,z,d,ODN0000784990,z
C8BF7ABF-DB00-4AE0-8086-05BEBEE1C38F,37,b19655231x,795521216,OCoLC,z,d,ODN0000797208,z
C516B74E-813F-47CD-80A0-BD2F72184149,37,b196552321,795521218,OCoLC,z,d,ODN0000784998,z
FE817C7C-4F39-4944-8AD5-1CB3FA8A7661,37,b196552333,795521248,OCoLC,z,d,ODN0000786866,z
D585251F-54AC-40C2-8ED1-BBB7348F552E,37,b196552345,795521276,OCoLC,z,d,ODN0000786982,z
21CDC20D-0C2C-4E04-9522-73668909449C,37,b196552357,795521322,OCoLC,z,d,ODN0000797232,z
C6EAE50E-909B-4299-AC60-9BAD0BF48892,37,b196552369,795521369,OCoLC,z,d,ODN0000787032,z
E24BBE17-C963-40A9-93F6-BD5F8FA66CE2,37,b196552370,795521412,OCoLC,z,d,ODN0000786911,z
34DFCA57-9E9C-462D-9DC4-06F23873E1AE,37,b196552382,795521447,OCoLC,z,d,ODN0000784748,z
AE41D0D0-3422-4545-8A8C-D4F8065D957F,37,b196552394,795521610,OCoLC,z,d,ODN0000786500,z
C7800834-45CF-48EF-B13E-B91DE7B26A92,37,b196552400,795521615,OCoLC,z,d,ODN0000786501,z
C8F656C1-7666-494A-9C00-9C8CA8CE035A,37,b196552412,795521685,OCoLC,z,d,ODN0000784657,z
1952CD11-C39B-4832-92D0-6F48AEDE3046,37,b196552424,795521692,OCoLC,z,d,ODN0000786508,z
74B97AB1-DC1D-4B62-97BB-4F351017EFC8,37,b196552436,795521720,OCoLC,z,d,ODN0000784993,z
F1E08DA9-3495-4BCE-87AD-CE471A56B1B3,37,b19655245x,795521864,OCoLC,z,d,ODN0000784704,z
015A2330-C60A-4AD3-AA50-8594F8E6E883,37,b196552473,795521951,OCoLC,z,d,ODN0000784989,z
CE6B1684-864F-40D8-8C8C-D9A4CC362B81,37,b196552485,795521956,OCoLC,z,d,ODN0000786511,z
73E95B2F-7C31-4102-90A7-3E89D2F59D09,37,b196552497,795521964,OCoLC,z,d,ODN0000784672,z
C654767E-6566-4278-B093-F2C0658FBB59,37,b196552503,795521965,OCoLC,z,d,ODN0000786512,z
A725A2DD-FE64-4CFD-9EF4-F0381D447C3B,37,b196552539,795521991,OCoLC,z,d,ODN0000785003,z
AF495D88-1E33-4119-BF7C-A12F7AAF4C5B,37,b196552540,795521994,OCoLC,z,d,ODN0000786854,z
1E6F40FB-9723-4548-BFDF-9DF943F54A46,37,b196552552,795521999,OCoLC,z,d,ODN0000786521,z
4D30330D-7B3D-4F78-9DE3-D76B3EB5F4C1,37,b196552564,795522005,OCoLC,z,d,ODN0000784346,z
F090DB1F-B70E-4F66-BA9B-0E08155E38BE,37,b196552588,795522030,OCoLC,z,d,ODN0000786529,z
9FB93E8D-9E6C-4C39-8A8E-42C68322043C,37,b19655259x,795522040,OCoLC,z,d,ODN0000786531,z
211F03DD-D421-4071-A696-52ADBFDF8881,37,b196552618,795522239,OCoLC,z,d,ODN0000785192,z
09093B54-9231-4218-8CBB-CAAAF72F6826,37,b19655262x,795522469,OCoLC,z,d,ODN0000785038,z
1C60D96E-4883-47AA-A797-4DDC41B9F1AB,37,b196552655,795523009,OCoLC,z,d,ODN0000785194,z
89EC619F-F9D0-4BC7-9767-C43FF4798BCF,37,b196552667,795523057,OCoLC,z,d,ODN0000785195,z
A5CC415B-2C38-48BD-8905-F241CE2B08EB,37,b196552679,795523169,OCoLC,z,d,ODN0000785199,z
4EFA6DF8-D6C4-431B-BBCB-443C3E8078B8,37,b196552862,795523287,OCoLC,z,d,ODN0000785202,z
E4F2B64E-575F-41F5-852A-255DA7B6B644,37,b196553180,795523537,OCoLC,z,d,ODN0000785200,z
243A3FED-685B-4C90-A30D-68498F048418,37,b196553192,795523550,OCoLC,z,d,ODN0000786587,z
8C92BA87-26D7-4319-9805-BB6FDB3DE92D,37,b196553532,795523852,OCoLC,z,d,ODN0000786588,z
86EF3CA7-2EB2-4312-8477-DE5B8B55B772,37,b196553891,795523717,OCoLC,z,d,ODN0000676318,z
374FEA47-1134-4EB9-A2EC-712648BE2BA3,37,b196554287,795526307,OCoLC,z,d,ODN0000785203,z
3A911FA2-D5C2-4323-BCA0-673169026A70,37,b196554354,795526471,OCoLC,z,d,ODN0000786592,z
C98ABE48-1F3A-4209-A361-AC2E50570A3B,37,b196554408,795526596,OCoLC,z,d,ODN0000785206,z
D2E4762C-A96A-4328-8558-59F8B08D77B9,37,b196554421,795526637,OCoLC,z,d,ODN0000785208,z
D9542A3C-162E-4C27-AC6B-1002485580ED,37,b196554433,795526646,OCoLC,z,d,ODN0000784755,z
DB3B991C-F57D-4D0E-977B-06B1C9D35CDD,37,b196554457,795526682,OCoLC,z,d,ODN0000785210,z
90B6C67F-3E26-40F5-9309-EDA80EF7BB89,37,b196554469,795526692,OCoLC,z,d,ODN0000786593,z
B4AA0608-42FE-4FB3-8F01-6C6FA7A2B4BB,37,b196554512,795527874,OCoLC,z,d,ODN0000785204,z
9564309C-84E0-4116-89EF-5A351E520936,37,b196554676,795528707,OCoLC,z,d,ODN0000786591,z
04E8BE8F-C6E2-411B-9D97-07BFC6228C91,37,b196554688,795529540,OCoLC,z,d,ODN0000785048,z
550698E6-A1DC-464E-B00A-E0E516F7D6E6,37,b196554718,795529621,OCoLC,z,d,ODN0000785214,z
C0F2E6FD-21C4-4DFA-8AA2-B1D4233022C0,37,b19655472x,795556478,OCoLC,z,d,ODN0000787036,z
DB47E1A6-6475-4A28-B826-D6C1CD8E4764,37,b196554731,795558797,OCoLC,z,d,ODN0000787041,z
1B1CB704-147F-4E93-8D0A-10C1C8BDC33C,37,b196554743,795560852,OCoLC,z,d,ODN0000787038,z
FBB4A49E-8E7C-4CC1-8724-077E940EC13B,37,b196554767,795561934,OCoLC,z,d,ODN0000786594,z
72F9329F-244D-45EA-BB28-E51C4431FE94,37,b196554779,795562394,OCoLC,z,d,ODN0000786595,z
F1053BB5-77B7-494A-A3DB-2E11E6125A2C,37,b196554780,795562434,OCoLC,z,d,ODN0000784776,z
77DBA924-F0FC-44A0-845C-1A75C6E9CD62,37,b196554792,795562550,OCoLC,z,d,ODN0000785058,z
265EF620-D69F-454F-86A3-1FE8D29FB5FB,37,b196554810,795563899,OCoLC,z,d,ODN0000784794,z
8E0EB759-2561-4EEB-924D-C0B999E6C95D,37,b196554822,795564007,OCoLC,z,d,ODN0000784802,z
2FF61060-58AE-49CA-867E-58A3E2911EAD,37,b196554871,795565161,OCoLC,z,d,ODN0000786741,z
B354FD95-B8B1-495E-9A20-52D9B4E8DCD1,37,b196555231,795526496,OCoLC,z,d,ODN0000785205,z
1CC9919A-2534-4AE6-B8CF-939E9590247F,37,b196555358,795526624,OCoLC,z,d,ODN0000785207,z
188897ED-EE3F-40C0-9E64-5CFB2C7D7712,37,b19655536x,795526661,OCoLC,z,d,ODN0000785209,z
B77D5469-1D1D-4D7C-A6EC-9D4274DA2BF8,37,b196555371,795526708,OCoLC,z,d,ODN0000785212,z
797EA187-42DA-42DD-B5CA-5E56A20060DC,37,b196555383,795526738,OCoLC,z,d,ODN0000786920,z
51E0A7F4-A400-4482-9A0C-317FDB25F832,37,b196555607,795528421,OCoLC,z,d,ODN0000786918,z
4B5D7A34-36F6-488A-B860-829190FD9004,37,b196555619,795528495,OCoLC,z,d,ODN0000785043,z
631800F7-AC9E-4330-B57D-6EB1BECCBB0D,37,b196555620,795528505,OCoLC,z,d,ODN0000785213,z
8EF65E6A-3D6B-47DB-A513-3994A277BCB2,37,b196555632,795528603,OCoLC,z,d,ODN0000785216,z
6F3E0A85-1D94-4FBA-B00B-9A72C461EC18,37,b196555656,795529662,OCoLC,z,d,ODN0000785046,z
8344F560-509D-4053-AFDB-28FD9C22EA48,37,b196555668,795530681,OCoLC,z,d,ODN0000785049,z
69BE793A-589F-4B0E-8371-AE3B50257FB7,37,b19655567x,795558858,OCoLC,z,d,ODN0000785229,z
D535FA29-B286-4D4B-8168-62632434D9BC,37,b196555681,795558978,OCoLC,z,d,ODN0000787037,z
CC25DED2-A863-44F7-8912-6007C47B174A,37,b19655570x,795561073,OCoLC,z,d,ODN0000785225,z
134EB47C-16E2-46CC-AC27-4484F5CF7CDC,37,b196555735,795562731,OCoLC,z,d,ODN0000786319,z
40E4321E-8932-4FC6-8DC4-C091F46EEA68,37,b196555747,795562970,OCoLC,z,d,ODN0000787045,z
15045134-B065-48DE-B12D-F16DDC482687,37,b196555760,795563919,OCoLC,z,d,ODN0000784516,z
D898901B-E5D1-4DDD-86D7-0D53C1611073,37,b196555796,795564832,OCoLC,z,d,ODN0000784514,z
ACD6DA38-1A0E-4E4E-A326-F7E1D2EF4859,37,b196555905,795565499,OCoLC,z,d,ODN0000784518,z
DB159A68-56D8-4DE8-A658-140FF4FB137A,37,b196556004,795566178,OCoLC,z,d,ODN0000786601,z
689EC831-42C3-4CD7-9060-B20CC7D92FE8,37,b196556090,795566543,OCoLC,z,d,ODN0000786441,z
08E41DA6-0088-472C-B5EE-D43FA20E00F5,37,b19655620x,795567075,OCoLC,z,d,ODN0000797179,z
51857CBB-2B69-4C38-B741-C47658CBE719,37,b196556223,795567216,OCoLC,z,d,ODN0000797220,z
E2A4645E-699B-487A-AEE3-05386DB113C4,37,b196556247,795568041,OCoLC,z,d,ODN0000785012,z
58AD4CC5-1419-450A-BF0F-DB94BAE68B4F,37,b196556259,795568087,OCoLC,z,d,ODN0000786743,z
606763D8-4E47-4ACC-9522-44F6D17E9FA3,37,b196556260,795568140,OCoLC,z,d,ODN0000797155,z
D67A815D-0395-4EB9-ADC7-F6097D252B40,37,b196556272,795568359,OCoLC,z,d,ODN0000786745,z
96630B4F-A04E-477B-BB3F-1822932B4B26,37,b196556284,795568418,OCoLC,z,d,ODN0000786885,z
31C601F6-4CAC-48B3-B1C9-BA8D7BEFF03F,37,b196556302,795569017,OCoLC,z,d,ODN0000784534,z
AA829655-F55B-4780-BEBE-86335F715EC4,37,b196556314,795569060,OCoLC,z,d,ODN0000784707,z
0644B487-27E6-462F-830B-18DDC94D5A15,37,b196556338,795569874,OCoLC,z,d,ODN0000784710,z
A2C54D78-E8F9-43EF-8C83-BD41324301BF,37,b196556351,795570479,OCoLC,z,d,ODN0000785014,z
ABB8C532-6D15-4C7A-9458-0D5900A5FD8A,37,b196556363,795570812,OCoLC,z,d,ODN0000786888,z
35050AD4-B324-4992-BDD7-1E06A939E14C,37,b196556399,795573025,OCoLC,z,d,ODN0000785020,z
F11A29A9-E567-46D3-B419-6D17A4F0C214,37,b196556405,795573173,OCoLC,z,d,ODN0000785021,z
25C1C613-A8AE-41C2-94B9-34D05FC7D477,37,b196556533,795567014,OCoLC,z,d,ODN0000786442,z
FF964CF8-BA73-418F-91F0-1B9899A803DD,37,b196556569,795568574,OCoLC,z,d,ODN0000786881,z
E8053334-5E24-40B9-A66B-48D617409D69,37,b196556570,795568661,OCoLC,z,d,ODN0000784528,z
F7953826-C556-4B6A-8FBE-33E52239C1FB,37,b196556594,795569162,OCoLC,z,d,ODN0000786534,z
5CC78106-9DFF-4F14-B872-BE5A9D86D9CC,37,b196556600,795569634,OCoLC,z,d,ODN0000786748,z
97384262-F49E-4F2E-9765-49BD5BA5C971,37,b196556612,795569702,OCoLC,z,d,ODN0000786887,z
E19B046D-EA7B-441E-9F90-B8B2069D2920,37,b196556624,795569747,OCoLC,z,d,ODN0000784708,z
8FB28A8C-5A46-4388-BB3F-31AB82DEE42A,37,b196556636,795569950,OCoLC,z,d,ODN0000786746,z
0CE0A5D4-1DC8-45F0-A46B-BF3A0345F817,37,b19655665x,795570445,OCoLC,z,d,ODN0000784536,z
58F3F3C9-B893-4BA2-94EA-1F0F85C9A9DD,37,b196556661,795570696,OCoLC,z,d,ODN0000786537,z
FB51895D-AAEB-4C97-9F9A-0C53028A9B4D,37,b196556673,795571492,OCoLC,z,d,ODN0000786751,z
67828322-828A-4918-BFFE-CE15D1C23ACC,37,b196556685,795571571,OCoLC,z,d,ODN0000786753,z
DEA125F2-A814-4BB5-8308-7A0B35519CE6,37,b196556697,795571725,OCoLC,z,d,ODN0000797173,z
A27C9895-35DB-48E4-A1DF-9729B470BB23,37,b196556703,795571794,OCoLC,z,d,ODN0000785018,z
986255C4-B67D-4BFF-96D3-21EDFF9AA7C3,37,b196556715,795571821,OCoLC,z,d,ODN0000786458,z
3C9990FB-CABF-4862-8AF7-E167316F56D8,37,b196556727,795572930,OCoLC,z,d,ODN0000786456,z
E5F66EF4-9BEC-43E2-88C4-B7B7C6D795FB,37,b196556764,795573985,OCoLC,z,d,ODN0000786759,z
754F1F00-3747-4899-85EE-B746C632FDDE,37,b196556788,795574017,OCoLC,z,d,ODN0000784942,z
C74E9572-D41F-4F6B-8A51-8E0C704CE946,37,b19655679x,795574342,OCoLC,z,d,ODN0000785023,z
30BABF6E-EAAA-4343-8A5A-F8A436E82357,37,b196556806,795574467,OCoLC,z,d,ODN0000786892,z
A84DFF22-E8E1-4E44-9448-CD0A8FBBF91B,37,b196556818,795574730,OCoLC,z,d,ODN0000797216,z
E9FC8DA8-EFBA-4FE1-AD16-B58C14025D81,37,b19655682x,795574894,OCoLC,z,d,ODN0000786762,z
DD2F75F9-3B1D-4CD5-8BDD-32FF98483567,37,b196556831,795575741,OCoLC,z,d,ODN0000786549,z
E8437880-DD6F-4171-AE60-C2040FC08B67,37,b196556855,795575971,OCoLC,z,d,ODN0000784579,z
34DD81EF-A7C6-4BD3-8BDC-653ADEDDEB6A,37,b196556867,795577211,OCoLC,z,d,ODN0000786463,z
69ACE93F-2203-4C09-98A0-2F245012C4A2,37,b196556879,795577541,OCoLC,z,d,ODN0000786467,z
A3C24910-91D8-44DA-9DF6-15EE2ECDEEC9,37,b196556880,795577553,OCoLC,z,d,ODN0000786897,z
5CD8685B-8402-4870-B4C0-9C0FA07378FA,37,b196556892,795577584,OCoLC,z,d,ODN0000784718,z
7F0C6020-9806-47A2-9AD2-99493643F015,37,b196556910,795578159,OCoLC,z,d,ODN0000784577,z
A5D8620B-3EAA-40F4-BF46-F566CEF01773,37,b196556946,795579810,OCoLC,z,d,ODN0000786896,z
5395999C-EBF4-4CB9-93E1-F2AC47BF20D1,37,b196556958,795580033,OCoLC,z,d,ODN0000786554,z
E6D48D8C-7436-43D4-A7CE-34DC7FE845C3,37,b19655696x,795580406,OCoLC,z,d,ODN0000786899,z
8939D776-80D1-487E-9FC0-EEDB69EA9BA6,37,b196556971,795581587,OCoLC,z,d,ODN0000784722,z
CE66EC40-9CA1-47E5-9523-AACFD01C09D8,37,b196556983,795581683,OCoLC,z,d,ODN0000786772,z
1FF6BF40-1C4B-45DD-84DA-14F994107A7E,37,b196556995,795581892,OCoLC,z,d,ODN0000786776,z
F3B06DC3-B9F5-48E4-8BDF-E8E3BCEC6CBB,37,b196557008,795582119,OCoLC,z,d,ODN0000786563,z
117AF9DD-4003-4E34-8893-5A5452A9BCE0,37,b196557033,795584016,OCoLC,z,d,ODN0000784727,z
